product_name,product_price,Rate,Review,Summary,Sentiment
IFB 23 L Convection Microwave Oven23SC3 Silver,9499,4,value-for-money,product is very nice but there is no preheat button nice packing delivered in time the demo was given by the ifb personnel with in 5 days the great drawback is that there was no warranty card neither hard copy of original sealed bill inside now i am in a dilemma that how can i claim for warranty if required i called the flipcart representative but he told that the soft copy of the bill will be sufficient for warranty claims one more thing i would like to add this is 900 watt so heating,positive
IFB 23 L Convection Microwave Oven23SC3 Silver,9499,4,nice product from ifb,i have been using the same model for ifb microwave since more than 1 year for which i am fully satisfied it is very nice product from the ifb this time i have bought this product to gift someone highly reliable product from ifb recommended,positive
IFB 23 L Convection Microwave Oven23SC3 Silver,9499,5,flipkart.. the best.,flipkart the best and always has been the best priced quite low as compared to other portals genuine products and great servicedelivery and commitment is well on time appreciate the etiquettes communication and commitment from the delivery sidequality is pretty goodgood number of optionsgood gift too for diwali,positive
IFB 23 L Convection Microwave Oven23SC3 Silver,9499,5,every penny worth for this product awesome product @ awesome,the ifb 23sc3 23 litres is a mediumsized microwave with grill and convection capabilities ideal for a smallsized familypros1 microgrillconvection2 steam clean3 good looks4 free microwave safe cookware and cookbookcons1 slightly complex to use but once you get used to it it should be okay2 cavity is slightly small3 bad product demo by ifb executive also had to wait about a week for the guy to show up so ifb service might be bad overalli needed a microwa,negative
IFB 23 L Convection Microwave Oven23SC3 Silver,9499,5,worth every penny,ifb is far superior than othersthis certainly provides you all the features in one single packagethere are many options available for different dishesstarter kit was small but it was freegot a free cookery book toolooks and feel of the microwave is greatifb provides a free demo and installation at your site which sounds gud and helpful tooflipkart delivery was on timeid recommend to buy this product,positive
IFB 23 L Convection Microwave Oven23SC3 Silver,9499,4,nice product at awesome price.,nice product at awesome price got the delivery next day and installationdemo executive also came very next day of the delivery ordered such big appliance online for the first time and was a bit skeptical about the product quality and service but product was from a fresh stock and was very well packed starter kit was also delivered along with it overall a very nice experience thanks flipkart,positive
IFB 23 L Convection Microwave Oven23SC3 Silver,9499,5,super!,excellent product to have ifb is best in microwave and after doing my research for other brands i have opted to go for ifb only thanks flipkart for providing such a nice deal,positive
LG 20 L Solo Microwave OvenMS2043DB Black,5990,1,hated it!,its very very bad,negative
LG 20 L Solo Microwave OvenMS2043DB Black,5990,5,highly recommended,very good,positive
LG 20 L Solo Microwave OvenMS2043DB Black,5990,5,fabulous!,awesome,positive
LG 20 L Solo Microwave OvenMS2043DB Black,5990,1,worst experience ever!,have placed a replacement order as there are lots of scratches no technician has turned up yet havent been able to use the thing i ordered for for more than 10 days now avoid flipkart all in all,negative
LG 20 L Solo Microwave OvenMS2043DB Black,5990,5,brilliant,good product in solo microwave range,positive
LG 20 L Solo Microwave OvenMS2043DB Black,5990,5,mind-blowing purchase,excellent product,positive
LG 20 L Solo Microwave OvenMS2043DB Black,5990,4,nice product,flipkart delivery was slow but lg make oven is very good,positive
LG 20 L Solo Microwave OvenMS2043DB Black,5990,5,excellent,awesome product buy worth it,positive
LG 20 L Solo Microwave OvenMS2043DB Black,5990,4,good choice,well delivered and functioning very well value for money,positive
LG 20 L Solo Microwave OvenMS2043DB Black,5990,3,does the job,okay like product i would suggest to go for a better one,positive
LG 20 L Solo Microwave OvenMS2043DB Black,5990,5,good and worthful,i purchased on 06082017 delivered on 07082017 the product is good and worth for purchase,positive
LG 20 L Solo Microwave OvenMS2043DB Black,5990,4,value-for-money,nice product,positive
LG 20 L Solo Microwave OvenMS2043DB Black,5990,5,good,gooooood,neutral
LG 20 L Solo Microwave OvenMS2043DB Black,5990,5,worth every penny,excellent for budget,positive
LG 20 L Solo Microwave OvenMS2043DB Black,5990,5,super!,good product,positive
BAJAJ 17 L Solo Microwave Oven1701MT White,4498,5,simply awesome,very good product good delivery and colour is so nice and your delivery type is very nice,positive
BAJAJ 17 L Solo Microwave Oven1701MT White,4498,5,terrific,amazing and fast delivery thanks to flipkart for this worthy product the delivery guy was very helpful,positive
BAJAJ 17 L Solo Microwave Oven1701MT White,4498,4,really nice,after 2 days of use i must say this product is very good bought this product by 3329 is a worth of money my nearest by shop said 4300 my profit 971 happy with flipkart service,positive
BAJAJ 17 L Solo Microwave Oven1701MT White,4498,5,just go for it its worth of money,got the product product is very good and the delivery of flipkart in dehradun is awesome they supported me and delivered the product on time thanks to the flipkart and logistic team,positive
BAJAJ 17 L Solo Microwave Oven1701MT White,4498,5,mind-blowing purchase,its a super cool product within the range while flipkart offer makes it much affordable for families like mineie the middleclass like hindi medium,positive
BAJAJ 17 L Solo Microwave Oven1701MT White,4498,5,terrific,good enough for small family members it can be used for basic cookings but there was no demo done by bajaj thank you flipkart for this offer,positive
BAJAJ 17 L Solo Microwave Oven1701MT White,4498,5,mind-blowing purchase,nice product and good in quality and offer is also good good service of flipkart nice packing also thanks,positive
BAJAJ 17 L Solo Microwave Oven1701MT White,4498,5,excellent,nice product i use it it work nice i support flipcart it is the best on line site,positive
BAJAJ 17 L Solo Microwave Oven1701MT White,4498,5,terrific,this bajaj microwave so good n awesome n useful product recommend brand i m using from 1 yearsupeb microwave plz go for it friends,positive
BAJAJ 17 L Solo Microwave Oven1701MT White,4498,5,excellent,amazing although had few questions in mind while purchasing it like will it be able to fit a full sized plate but it manafed well to me expectations,positive
BAJAJ 17 L Solo Microwave Oven1701MT White,4498,4,value-for-money,the product delivered to me in time and is in good condition i have not used the oven yet but when i did it will work great,positive
BAJAJ 17 L Solo Microwave Oven1701MT White,4498,4,pretty good,looks great solo machine good for small family i missed booking the black colour but white is not bad at all good shiny body design flipkart delivered it very late than expected date overall very good oven and i use mostly for reheating only,positive
BAJAJ 17 L Solo Microwave Oven1701MT White,4498,5,awwwwwwwwsome ãâ°ãå¸ãâãå,nice oven good heating and look aslo nice supreb great babaj company thank you flipcard,positive
BAJAJ 17 L Solo Microwave Oven1701MT White,4498,5,just wow!,this is our 3rd microwave and so far i think this has been a great value for money buy thanks to big billion sale i bought for just 28k unlike our older godrej this reheats very fast 30 seconds for most liquids and a minute for rice our 15year old sharp microwave was equally good the mechanical control is one of the main reasons why i purchased this our godrejs pcb has been damaged twice i am hoping replacing the mechanical knobs would be cheaper the push button opening mechanism,positive
BAJAJ 17 L Solo Microwave Oven1701MT White,4498,5,perfect product!,good looking and bulid quality very good like this product thank u flipkart,positive
BAJAJ 17 L Solo Microwave Oven1701MT White,4498,5,smart microwave,its a perfect microwave for daily use easy to handle and serve the purposeflipkart delivery is also prompt and neat without damaging product,positive
SAMSUNG 23 L Solo Microwave OvenMS23A301TAK Black,6099,5,wonderful,good looking or best ovan,positive
SAMSUNG 23 L Solo Microwave OvenMS23A301TAK Black,6099,5,fabulous!,super classy look and performance at this price samsung rocks note dont go for other brand if u can get samsung at this price,positive
SAMSUNG 23 L Solo Microwave OvenMS23A301TAK Black,6099,5,classy product,awesome product with a competitive price,positive
SAMSUNG 23 L Solo Microwave OvenMS23A301TAK Black,6099,4,really nice,good product to buybest value for money,positive
SAMSUNG 23 L Solo Microwave OvenMS23A301TAK Black,6099,5,worth every penny,best product for the price,positive
SAMSUNG 23 L Solo Microwave OvenMS23A301TAK Black,6099,4,wonderful,one of the best quality product in such a range,positive
SAMSUNG 23 L Solo Microwave OvenMS23A301TAK Black,6099,3,above-average product,product is averagebut its internal lamp hv less lightdelivered lateafter follow upoverall near satisfying experience,positive
SAMSUNG 23 L Solo Microwave OvenMS23A301TAK Black,6099,1,worthless,this oven not suetable for making cakes,neutral
SAMSUNG 23 L Solo Microwave OvenMS23A301TAK Black,6099,5,great product,good product,positive
SAMSUNG 23 L Solo Microwave OvenMS23A301TAK Black,6099,5,must buy!,awesome product,positive
SAMSUNG 23 L Solo Microwave OvenMS23A301TAK Black,6099,5,excellent,good product,positive
SAMSUNG 23 L Solo Microwave OvenMS23A301TAK Black,6099,2,slightly disappointed,nice product but hard system,positive
SAMSUNG 23 L Solo Microwave OvenMS23A301TAK Black,6099,4,very good,nice products i just love ill see how it works then ill share my experience abt this 23l microwave,positive
SAMSUNG 23 L Solo Microwave OvenMS23A301TAK Black,6099,5,fabulous!,mashallahproduct is too goodand i love this too muchthanks flipkart and delivery boy is also such a good man thnx to you also man,positive
SAMSUNG 23 L Solo Microwave OvenMS23A301TAK Black,6099,1,absolute rubbish!,very very nice,positive
SAMSUNG 23 L Solo Microwave OvenMS23A301TAK Black,6099,4,delightful,the microwave has good features especially the preset cooking technology though the timings are not same the product is nice at looks i still cannot understand how to set power levels but is managed by microwave option,positive
SAMSUNG 23 L Solo Microwave OvenMS23A301TAK Black,6099,5,highly recommended,amazing product must buy,positive
BROWNIE Engineered Wood Computer DeskStraight Finish Color  Brown Preassembled,1299,1,very poor,just dont buy itit is worst,negative
BROWNIE Engineered Wood Computer DeskStraight Finish Color  Brown Preassembled,1299,5,terrific purchase,good quality product and good looking,positive
BROWNIE Engineered Wood Computer DeskStraight Finish Color  Brown Preassembled,1299,2,not good,it should have air tight stand for fast typinglate deliveryshipping service is not goodaverage ply quality,neutral
BROWNIE Engineered Wood Computer DeskStraight Finish Color  Brown Preassembled,1299,4,nice product,except packing all good,positive
BROWNIE Engineered Wood Computer DeskStraight Finish Color  Brown Preassembled,1299,5,best in the market!,excellent,positive
BROWNIE Engineered Wood Computer DeskStraight Finish Color  Brown Preassembled,1299,5,highly recommended,wow this is awesome,positive
BROWNIE Engineered Wood Computer DeskStraight Finish Color  Brown Preassembled,1299,4,good choice,good one,positive
BROWNIE Engineered Wood Computer DeskStraight Finish Color  Brown Preassembled,1299,5,brilliant,awesome table for study and office work,positive
BROWNIE Engineered Wood Computer DeskStraight Finish Color  Brown Preassembled,1299,5,awesome,i feel very good and very strong,positive
BROWNIE Engineered Wood Computer DeskStraight Finish Color  Brown Preassembled,1299,5,mind-blowing purchase,wonderful,positive
BROWNIE Engineered Wood Computer DeskStraight Finish Color  Brown Preassembled,1299,5,highly recommended,nice builtup quality,positive
BROWNIE Engineered Wood Computer DeskStraight Finish Color  Brown Preassembled,1299,5,simply awesome,good table,positive
BROWNIE Engineered Wood Computer DeskStraight Finish Color  Brown Preassembled,1299,4,pretty good,good one,positive
BROWNIE Engineered Wood Computer DeskStraight Finish Color  Brown Preassembled,1299,5,best in the market!,worth it,positive
BROWNIE Engineered Wood Computer DeskStraight Finish Color  Brown Preassembled,1299,5,brilliant,very satisfied thanku flipkart fir this awesome study desk,positive
BROWNIE Engineered Wood Computer DeskStraight Finish Color  Brown Preassembled,1299,5,perfect product!,it wobbles a bit but placing it with the wall solves this issue overall best budget table,positive
Ebee Engineered Wood Computer DeskModular Finish Color  Wenge DIYDoItYourself,3059,5,super!,really its good,positive
Ebee Engineered Wood Computer DeskModular Finish Color  Wenge DIYDoItYourself,3059,4,pretty good,pros cheap price easy installationportableconsdelicate body small in size,positive
Ebee Engineered Wood Computer DeskModular Finish Color  Wenge DIYDoItYourself,3059,5,must buy!,very nice,positive
Ebee Engineered Wood Computer DeskModular Finish Color  Wenge DIYDoItYourself,3059,2,bad quality,they only make foolish,negative
Ebee Engineered Wood Computer DeskModular Finish Color  Wenge DIYDoItYourself,3059,2,moderate,samaje for water,neutral
Ebee Engineered Wood Computer DeskModular Finish Color  Wenge DIYDoItYourself,3059,1,horrible,low quality product,negative
